Gene ID,Gene Name,Cluster 1 Weight,Cluster 1 UMI counts/cell,Cluster 2 Weight,Cluster 2 UMI counts/cell,Cluster 3 Weight,Cluster 3 UMI counts/cell,Cluster 4 Weight,Cluster 4 UMI counts/cell
ENSG00000145700,ANKRD31,32.517210138339756,0.0017401392111368909,-22.822017361434781,0.0,-9.2953910129055277,0.0,-0.39980176399593464,0.0
ENSG00000113161,HMGCR,20.668703446913202,0.012180974477958236,-13.359034324919687,0.010218978102189781,-6.075323111985317,0.0071684587813620072,-1.2343460100076162,0.0
ENSG00000113163,COL4A3BP,-84.875042951646009,0.026102088167053363,95.985174237594549,0.07153284671532846,-10.595961525364867,0.028673835125448029,-0.51416976058183095,0.083333333333333329
ENSG00000122008,POLK,-7.8403223551111081,0.039443155452436193,8.862576077465901,0.054014598540145987,1.3412328610103812,0.039426523297491037,-2.3634865833645531,0.0
ENSG00000248881,CTC-366B18.2,3.6149456646688201,0.0011600928074245939,-22.807947398967269,0.0,19.592557017200118,0.0035842293906810036,-0.39955528290161318,0.0
ENSG00000189045,ANKDD1B,-33.184541323976084,0.0,-13.18527308986226,0.0,-5.3703521052139749,0.0,51.740166519050902,0.083333333333333329
ENSG00000152359,POC5,26.839108855108027,0.017401392111368909,-26.697468834086802,0.013138686131386862,-1.3865636200027218,0.014336917562724014,1.2449235989816432,0.083333333333333329
ENSG00000145703,IQGAP2,-120.39273744454979,0.064965197215777259,49.418565674126882,0.12992700729927006,73.202524018163189,0.15053763440860216,-2.2283522477344695,0.083333333333333329
ENSG00000164220,F2RL2,-33.184541323972852,0.0,38.785876315432922,0.0014598540145985401,-5.3703521052138132,0.0,-0.23098288624575655,0.0
ENSG00000181104,F2R,-99.343818573827164,0.0069605568445475635,-72.755766315192517,0.0,159.19013340140799,0.086021505376344093,12.909451487612369,0.25
ENSG00000164251,F2RL1,44.859367241641522,0.0052204176334106726,-27.360066684326306,0.0014598540145985401,-16.77767991577657,0.0,-0.72162064153877692,0.0
ENSG00000171643,S100Z,-181.21498807751169,0.0040603248259860787,219.89591076231798,0.075912408759124084,-37.085833089557582,0.0,-1.5950895952497863,0.0
ENSG00000145708,CRHBP,31.285417701714096,0.0017401392111368909,-21.957490907452659,0.0,-8.9432700192398453,0.0,-0.3846567750210681,0.0
ENSG00000164252,AGGF1,-50.76018920936982,0.045243619489559163,19.783212508114197,0.074452554744525543,33.648914584131546,0.071684587813620068,-2.6719378828782769,0.0
