Gene ID,Gene Name,Cluster 1 Weight,Cluster 1 UMI counts/cell,Cluster 2 Weight,Cluster 2 UMI counts/cell,Cluster 3 Weight,Cluster 3 UMI counts/cell,Cluster 4 Weight,Cluster 4 UMI counts/cell,Cluster 5 Weight,Cluster 5 UMI counts/cell,Cluster 6 Weight,Cluster 6 UMI counts/cell,Cluster 7 Weight,Cluster 7 UMI counts/cell
ENSG00000100376,FAM118A,-0.91749698703571714,0.039416058394160583,-11.618038898855747,0.028037383177570093,6.5676973310090041,0.034090909090909088,-1.7012424934650185,0.0,-0.17012424934650186,0.0,8.0093295470406716,0.031609195402298854,-0.17012424934650186,0.0
ENSG00000077935,SMC1B,38.785876315433207,0.0014598540145985401,-26.774766230653526,0.0,-5.0816234974066923,0.0,-0.19248573853813197,0.0,-0.019248573853813195,0.0,-6.6985037011270272,0.0,-0.019248573853813195,0.0
ENSG00000130638,ATXN10,11.001939531092988,0.18394160583941604,-55.59723204484294,0.11430625449317038,57.760934936825947,0.375,-3.4380443656469635,0.0,1.2927878989998873,2.0,-10.676581519863594,0.11494252873563218,-0.34380443656469628,0.0
ENSG00000273145,CITF22-92A6.1,-25.889781344950993,0.0,2.2548355934913209,0.0014378145219266715,12.36262611091346,0.003787878787878788,-0.37795301233505624,0.0,-0.037795301233505628,0.0,11.725863255349608,0.0028735632183908046,-0.037795301233505628,0.0
ENSG00000182257,C22orf26,-9.1034141812894394,0.0014598540145985401,35.752839540851873,0.002875629043853343,-11.274756882891619,0.0,-0.42707412435195757,0.0,-0.042707412435195748,0.0,-14.862179527448031,0.0,-0.042707412435195748,0.0
ENSG00000273289,RP6-109B7.5,-18.595224115804108,0.0,35.53452316436028,0.0014378145219266715,-7.1666265205434891,0.0,-0.27146312577816362,0.0,-0.02714631257781636,0.0,-9.44691677708005,0.0,-0.02714631257781636,0.0
ENSG00000241990,RP6-109B7.3,-12.616387117163857,0.020437956204379562,10.26551607136253,0.021567217828900073,7.0376583247468334,0.030303030303030304,-1.3835316127234456,0.0,-0.13835316127234457,0.0,-3.0265493436780297,0.017241379310344827,-0.13835316127234457,0.0
ENSG00000197182,FLJ27365,-12.651140822600691,0.0072992700729927005,-0.52822447624497326,0.0064701653486700216,-9.7278165049722425,0.003787878787878788,-0.77072244810079937,0.0,-0.077072244810079946,0.0,23.832048741539804,0.011494252873563218,-0.077072244810079946,0.0
ENSG00000186951,PPARA,16.761493919851638,0.016058394160583942,-15.947048124978611,0.010783608914450037,-10.682146231075404,0.007575757575757576,-1.0793392728555908,0.0,-0.10793392728555912,0.0,11.162907563628814,0.017241379310344827,-0.10793392728555912,0.0
ENSG00000205643,CDPF1,-7.3922102365279079,0.023357664233576641,-24.995377537223103,0.017253774263120056,15.7850461627987,0.030303030303030304,-1.3995618446343652,0.0,-0.13995618446343655,0.0,18.282015824514172,0.028735632183908046,-0.13995618446343655,0.0
ENSG00000075234,TTC38,-108.41320415058803,0.020437956204379562,-216.22987082318551,0.01509705248023005,379.38354691010341,0.52651515151515149,-2.0653978658143828,0.0,-0.20653978658143832,0.0,-52.261994497352397,0.014367816091954023,-0.20653978658143832,0.0
ENSG00000075218,GTSE1,-24.212639080038176,0.0,-10.812860201062421,0.00071890726096333576,10.691339266087637,0.007575757575757576,-0.35346918365019248,0.0,-0.035346918365019256,0.0,24.758323035393296,0.0057471264367816091,-0.035346918365019256,0.0
ENSG00000100416,TRMU,-64.166378937384067,0.020437956204379562,69.117231779602562,0.043134435657800146,29.158296871021602,0.04924242424242424,-1.7761194316783737,0.0,-0.1776119431678374,0.0,-31.977806395225986,0.014367816091954023,-0.1776119431678374,0.0
ENSG00000075275,CELSR1,8.1426178944303906,0.0014598540145985401,-17.050357239595417,0.00071890726096333576,-8.8024521638745803,0.0,-0.33342621832858138,0.0,-0.033342621832858139,0.0,18.110302971033555,0.0028735632183908046,-0.033342621832858139,0.0
ENSG00000075240,GRAMD4,62.219360732771861,0.016058394160583942,-62.192876633481895,0.002875629043853343,22.417344469704201,0.011363636363636364,-0.82092698809535225,0.0,-0.082092698809535236,0.0,-21.458716183275737,0.0028735632183908046,-0.082092698809535236,0.0
ENSG00000100422,CERK,38.924625670405817,0.083211678832116789,38.624507852361113,0.061107117181883538,-10.009193131964942,0.045454545454545456,-2.3026933540985555,0.0,-0.23026933540985556,0.0,-64.776708365884886,0.0086206896551724137,-0.23026933540985556,0.0
ENSG00000260708,CTA-29F11.1,-33.524020828057743,0.070072992700729933,99.041928211612571,0.09417685118619698,-30.77447028094485,0.041666666666666664,-2.5386174040162044,0.0,-0.25386174040162041,0.0,-31.697096217789298,0.091954022988505746,-0.25386174040162041,0.0
ENSG00000054611,TBC1D22A,33.007161112814835,0.074452554744525543,-123.37959475614002,0.030913012221423435,30.099214832645934,0.071969696969696975,7.9858056118045972,0.10000000000000001,-0.21975247445349116,0.0,52.726918147784659,0.091954022988505746,-0.21975247445349116,0.0
ENSG00000218357,LL22NC03-75H12.2,-37.058797649973528,0.0,70.8174687938901,0.0057512580877066861,-14.282514714734262,0.0,-0.5410043452550849,0.0,-0.054100434525508473,0.0,-18.826951214877013,0.0,-0.054100434525508473,0.0
