Gene ID,Gene Name,Cluster 1 Weight,Cluster 1 UMI counts/cell,Cluster 2 Weight,Cluster 2 UMI counts/cell,Cluster 3 Weight,Cluster 3 UMI counts/cell
ENSG00000112293,GPLD1,-4.8891377588686087,0.0,18.074410848732011,0.00056785917092561046,-13.185273089862232,0.0
ENSG00000112294,ALDH5A1,14.780719863416987,0.011811023622047244,43.156573744770768,0.010789324247586598,-57.937293608186138,0.0014598540145985401
ENSG00000111802,TDP2,8.5829378756170698,0.094488188976377951,66.345617957316563,0.084611016467915953,-74.928555832934521,0.054014598540145987
ENSG00000112304,ACOT13,-7.6034097904564977,0.027559055118110236,41.370891571523877,0.048268029528676891,-33.767481781065804,0.021897810218978103
ENSG00000112308,C6orf62,10.017592181432015,0.082677165354330714,-18.474645785002782,0.068143100511073251,8.4570536035693085,0.089051094890510954
ENSG00000224164,RP3-369A17.4,-4.8891377588685403,0.0,-33.896738556564202,0.0,38.785876315433015,0.0014598540145985401
ENSG00000112312,GMNN,35.191844903401481,0.066929133858267723,-23.109966960430913,0.011357183418512209,-12.081877942970584,0.013138686131386862
ENSG00000260286,C6orf229,53.47286993404974,0.007874015748031496,-58.176005012386263,0.0,4.7031350783355883,0.0014598540145985401
ENSG00000111913,FAM65B,10.391091715678581,0.40157480314960631,103.87473360177945,0.40545144804088584,-114.26582531745348,0.32262773722627736
ENSG00000272053,RP11-367G6.3,102.36273227998014,0.070866141732283464,-52.096855414282849,0.0085178875638841564,-50.265876865698097,0.0014598540145985401
ENSG00000079691,LRRC16A,-10.74592262747864,0.0,-1.988735694063235,0.0017035775127768314,12.734658321542131,0.0029197080291970801
ENSG00000124564,SLC17A3,47.082011646427681,0.003937007874015748,-33.896738556564287,0.0,-13.185273089862253,0.0
ENSG00000112343,TRIM38,15.133122405612248,0.10236220472440945,-17.736245939024435,0.081203861442362288,2.6031235334130232,0.11678832116788321
ENSG00000272558,U91328.21,-4.8891377588683831,0.0,18.074410848728135,0.00056785917092561046,-13.185273089861385,0.0
ENSG00000272065,U91328.20,-4.8891377588684115,0.0,18.074410848729357,0.00056785917092561046,-13.185273089861891,0.0
ENSG00000272462,U91328.19,-12.650516247874686,0.0,18.138140283235671,0.0028392958546280523,-5.4876240353586052,0.0029197080291970801
ENSG00000124610,HIST1H1A,47.082011646427823,0.003937007874015748,-33.896738556567257,0.0,-13.185273089862273,0.0
ENSG00000198366,HIST1H3A,-13.455208940110845,0.0,21.505741346053352,0.0034071550255536627,-8.0505324059423327,0.0029197080291970801
ENSG00000196176,HIST1H4A,-9.0351658444660536,0.0,-21.400078789029521,0.0011357183418512209,30.4352446334956,0.0029197080291970801
ENSG00000124529,HIST1H4B,-6.8820110530269218,0.0,25.44176527083501,0.0011357183418512209,-18.559754217808976,0.0
ENSG00000124693,HIST1H3B,-4.8891377588686309,0.0,18.074410848732494,0.00056785917092561046,-13.185273089862253,0.0
ENSG00000196226,HIST1H2BB,-6.7966159178965091,0.0,-4.2122788411387111,0.00056785917092561046,11.008894759034728,0.0014598540145985401
ENSG00000187837,HIST1H1C,42.826828940446561,0.12598425196850394,-20.013336776685509,0.07382169222032936,-22.813492163760792,0.075912408759124084
ENSG00000010704,HFE,-0.49017658945815712,0.003937007874015748,-28.761641250848786,0.0028392958546280523,29.251817840306632,0.0072992700729927005
ENSG00000197061,HIST1H4C,50.880559586534609,0.27952755905511811,36.143803397443463,0.082907438955139121,-87.024362983977994,0.046715328467153282
ENSG00000180596,HIST1H2BC,-5.2235681340632132,0.023622047244094488,23.334155049990752,0.02385008517887564,-18.110586915929957,0.020437956204379562
ENSG00000180573,HIST1H2AC,130.21762281225173,0.62992125984251968,-118.21206708805539,0.028392958546280524,-12.005555724202736,0.055474452554744529
ENSG00000168298,HIST1H1E,17.226699198551582,0.01968503937007874,16.034360576334713,0.014196479273140262,-33.26105977488794,0.0087591240875912416
ENSG00000158373,HIST1H2BD,62.152635486405607,0.03937007874015748,-8.6440725664349038,0.014764338444065871,-53.508562919970309,0.0058394160583941602
ENSG00000197409,HIST1H3D,0.061653151580978893,0.007874015748031496,45.140798827181726,0.010221465076660987,-45.202451978766156,0.0029197080291970801
ENSG00000196866,HIST1H2AD,-6.909672958399784,0.0,25.54402719660434,0.0011357183418512209,-18.634354238204054,0.0
ENSG00000197846,HIST1H2BF,-8.4503852414066838,0.0,-25.762202466992964,0.00056785917092561046,34.212587708396484,0.0029197080291970801
ENSG00000198518,HIST1H4E,9.2119934161949235,0.007874015748031496,14.007259906483876,0.0079500283929585455,-23.219253322680135,0.0058394160583941602
ENSG00000187990,HIST1H2BG,-15.138014966668235,0.0,31.658029621648353,0.0051107325383304937,-16.520014654980326,0.0014598540145985401
ENSG00000168274,HIST1H2AE,76.125014182316804,0.027559055118110236,-58.953704887953343,0.0051107325383304937,-17.17130929436431,0.0072992700729927005
ENSG00000124575,HIST1H1D,29.236511376214551,0.023622047244094488,6.6210435079938419,0.010221465076660987,-35.857554884207062,0.0072992700729927005
ENSG00000198327,HIST1H4F,47.082011646427013,0.003937007874015748,-33.896738556564223,0.0,-13.185273089862186,0.0
ENSG00000197459,HIST1H2BH,-8.4358388759052634,0.0,31.186034269584944,0.0017035775127768314,-22.75019539368181,0.0
ENSG00000168242,HIST1H2BI,-4.8891377588685403,0.0,18.074410848730786,0.00056785917092561046,-13.185273089862163,0.0
ENSG00000158406,HIST1H4H,5.9993173575557357,0.003937007874015748,-5.3514499330905618,0.0028392958546280523,-0.64786742446277135,0.0043795620437956208
